Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
30, G07,Assay,Unknown,Un_0247 1/1,620,0.036,178.59
30, H07,Assay,Unknown,Un_0248 1/1,620,0.034,179.25
30, A08,Assay,Unknown,Un_0249 1/1,620,0.25,174.3
30, B08,Assay,Unknown,Un_0250 1/1,620,0.205,174.92
30, C08,Assay,Unknown,Un_0251 1/1,620,0.237,175.74
30, D08,Assay,Unknown,Un_0252 1/1,620,0.246,176.35
30, E08,Assay,Unknown,Un_0253 1/1,620,0.199,177.18
30, F08,Assay,Unknown,Un_0254 1/1,620,0.143,177.79
30, G08,Assay,Unknown,Un_0255 1/1,620,0.264,178.61
30, H08,Assay,Unknown,Un_0256 1/1,620,0.162,179.23
30, A09,Assay,Unknown,Un_0257 1/1,620,0.21,174.32
30, B09,Assay,Unknown,Un_0258 1/1,620,0.094,174.9
30, C09,Assay,Unknown,Un_0259 1/1,620,0.206,175.76
30, D09,Assay,Unknown,Un_0260 1/1,620,0.196,176.33
30, E09,Assay,Unknown,Un_0261 1/1,620,0.043,177.2
30, F09,Assay,Unknown,Un_0262 1/1,620,0.105,177.77
30, G09,Assay,Unknown,Un_0263 1/1,620,0.199,178.63
30, H09,Assay,Unknown,Un_0264 1/1,620,0.12,179.21
30, A10,Assay,Unknown,Un_0265 1/1,620,0.233,174.34
30, B10,Assay,Unknown,Un_0266 1/1,620,0.176,174.88
30, C10,Assay,Unknown,Un_0267 1/1,620,0.244,175.78
30, D10,Assay,Unknown,Un_0268 1/1,620,0.226,176.32
30, E10,Assay,Unknown,Un_0269 1/1,620,0.05,177.21
30, F10,Assay,Unknown,Un_0270 1/1,620,0.109,177.75
30, G10,Assay,Unknown,Un_0271 1/1,620,0.196,178.65
30, H10,Assay,Unknown,Un_0272 1/1,620,0.448,179.19
30, A11,Assay,Unknown,Un_0273 1/1,620,0.233,174.36
30, B11,Assay,Unknown,Un_0274 1/1,620,0.195,174.86
30, C11,Assay,Unknown,Un_0275 1/1,620,0.225,175.8
30, D11,Assay,Unknown,Un_0276 1/1,620,0.21,176.3
30, E11,Assay,Unknown,Un_0277 1/1,620,0.123,177.23
30, F11,Assay,Unknown,Un_0278 1/1,620,0.122,177.73
30, G11,Assay,Unknown,Un_0279 1/1,620,0.153,178.67
30, H11,Assay,Unknown,Un_0280 1/1,620,0.129,179.17
30, A12,Assay,Unknown,Un_0281 1/1,620,0.219,174.38
30, B12,Assay,Unknown,Un_0282 1/1,620,0.127,174.84
30, C12,Assay,Unknown,Un_0283 1/1,620,0.207,175.82
30, D12,Assay,Unknown,Un_0284 1/1,620,0.216,176.28
30, E12,Assay,Unknown,Un_0285 1/1,620,0.036,177.25
30, F12,Assay,Unknown,Un_0286 1/1,620,0.036,177.71
30, G12,Assay,Unknown,Un_0287 1/1,620,0.035,178.69
30, H12,Assay,Unknown,Un_0288 1/1,620,0.035,179.15
37, A01,Assay,Unknown,Un_0289 1/1,620,0.277,279.83
37, B01,Assay,Unknown,Un_0290 1/1,620,0.167,280.71
37, C01,Assay,Unknown,Un_0291 1/1,620,0.155,281.27
37, D01,Assay,Unknown,Un_0292 1/1,620,0.035,282.15
37, E01,Assay,Unknown,Un_0293 1/1,620,0.193,282.7
37, F01,Assay,Unknown,Un_0294 1/1,620,0.145,283.59
37, G01,Assay,Unknown,Un_0295 1/1,620,0.135,284.14
37, H01,Assay,Unknown,Un_0296 1/1,620,0.148,285.02
37, A02,Assay,Unknown,Un_0297 1/1,620,0.225,279.85
37, B02,Assay,Unknown,Un_0298 1/1,620,0.14,280.69
37, C02,Assay,Unknown,Un_0299 1/1,620,0.129,281.29
37, D02,Assay,Unknown,Un_0300 1/1,620,0.034,282.13
37, E02,Assay,Unknown,Un_0301 1/1,620,0.161,282.72
37, F02,Assay,Unknown,Un_0302 1/1,620,0.114,283.57
37, G02,Assay,Unknown,Un_0303 1/1,620,0.109,284.16
37, H02,Assay,Unknown,Un_0304 1/1,620,0.119,285
37, A03,Assay,Unknown,Un_0305 1/1,620,0.16,279.87
37, B03,Assay,Unknown,Un_0306 1/1,620,0.11,280.67
37, C03,Assay,Unknown,Un_0307 1/1,620,0.104,281.3
37, D03,Assay,Unknown,Un_0308 1/1,620,0.034,282.11
37, E03,Assay,Unknown,Un_0309 1/1,620,0.04,282.74
37, F03,Assay,Unknown,Un_0310 1/1,620,0.035,283.55
