"","well","tmp","carbon_source","carbon","temperature","Fermenter","mean_r","mean_lag"
"1288","H7",37,"fructose","Rib",37.7,"Respirator",0.105804320542551,9.95162702577757
"1289","H7",37,"ribose","Rib",37.7,"Respirator",0.0083521629034243,22.5925121742475
"1290","H7",42,"glucose","Rib",37.7,"Respirator",0.227816356092223,4.29086073717403
"1291","H7",42,"galactose","Rib",37.7,"Respirator",0.014682277698442,18.2503001489879
"1292","H7",42,"fructose","Rib",37.7,"Respirator",0.0385703798241148,12.3380875032148
"1293","H8",12,"glucose","Glu",30,"Respirator",0.0368995445828817,28.9040934364475
"1294","H8",12,"galactose","Glu",30,"Respirator",0.0127560543444915,29.6058784621885
"1295","H8",12,"fructose","Glu",30,"Respirator",0.00157546719748211,24.3031770997679
"1296","H8",12,"ribose","Glu",30,"Respirator",0.00181155642885375,2.83110919050846
"1297","H8",22,"glucose","Glu",30,"Respirator",0.172569236426962,4.9081183377087
"1298","H8",22,"galactose","Glu",30,"Respirator",0.165372319326015,7.46335045745383
"1299","H8",22,"fructose","Glu",30,"Respirator",0.115502668627958,13.5585342965256
"1300","H8",22,"ribose","Glu",30,"Respirator",0.076160060060256,9.57814486292421
"1301","H8",30,"glucose","Glu",30,"Respirator",0.14514877527235,1.28965996974003
"1302","H8",30,"galactose","Glu",30,"Respirator",0.00454627031089398,19.0419259053429
"1303","H8",30,"fructose","Glu",30,"Respirator",0.0678716979021106,30.2070605682045
"1304","H8",30,"ribose","Glu",30,"Respirator",0.070381595684904,34.8960673989679
"1305","H8",37,"glucose","Glu",30,"Respirator",0.177709592829711,4.09773119769355
"1306","H8",37,"galactose","Glu",30,"Respirator",0.0144046017508513,7.99976662461845
"1307","H8",37,"fructose","Glu",30,"Respirator",0.102905702487231,8.04604587991631
"1308","H8",37,"ribose","Glu",30,"Respirator",0.0207661539172524,11.4412814913062
"1309","H8",42,"glucose","Glu",30,"Respirator",0.279975203875468,4.24618343391475
"1310","H8",42,"galactose","Glu",30,"Respirator",0.0225160843001001,4.67317262881458
"1311","H8",42,"fructose","Glu",30,"Respirator",0.614438450235405,0.0691558522475261
